itemid,name,description,price_base,price_display,cover_picture_url,calories,fat_g,protein_g,carb_g,fiber_g,sugar_g,cholesterol_mg,sodium_mg,section,section_schedule_name,section_scheduleids,item_scheduleids,manual_online_datetime,currently_available
6234360,Lentil Dahl,lentils/ onion/ garlic/ ginger/ spices/ vegetable broth/ basmati rice,1379,1379,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],,False
6234363,Chinese-Style Chicken Wings,chicken wings / tamari / garlic / sugar / five spice / white rice / vegetable medley,1679,1679,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-04-25 11:00:00,False
6234366,--,--,1459,1459,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],,False
6265548,Chinese-Style Grilled Vegetarian Steak,vegetarian flank steak / tamari / garlic / sugar / five spice / white rice / vegetable medley,1679,1679,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-05-02 11:00:00,False
6265549,Thai Basil Chicken,chicken / bell peppers / onion / basil / fish sauce / soy / oyster sauce / serrano peppers /coconut rice,1679,1679,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-04-02 11:00:00,False
8114929,Chicken Chow Mein,halal chicken thigh / egg / wheat noodles / shredded carrots / green onions / bean sprouts / bok choy / bell peppers / onion / garlic / ginger / tamari / sesame oil / sugar/ corn starch / chicken broth,1679,1679,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],,False
8621578,Tofu Chow Mein,crispy tofu / egg / wheat noodles / shredded carrots / green onions / bean sprouts / bok choy / bell peppers / onion / garlic / ginger / tamari / sesame oil / sugar/ corn starch / vegetable broth,1479,1479,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-04-14 11:00:00,False
8621580,Chicken Katsu,breaded halal chicken  / katsu sauce (ketchup / Worcestershire / sugar) / shaved cabbage / sticky rice / Chinese broccoli,1749,1749,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-03-17 11:00:00,False
8638030,Impossible Chicken Katsu,Impossible Chicken / katsu sauce (ketchup / Worcestershire / sugar) / shaved cabbage / sticky rice / Chinese broccoli,1579,1579,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-04-14 11:00:00,False
8651901,Thai Basil Tofu,Hodo Soy Beanery organic tofu / bell peppers / onion / basil / vegan fish sauce / soy / serrano peppers /coconut rice,1479,1479,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-04-02 11:00:00,False
8761696,Mongolian Beef,skirt steak /  stir fried vegetables / ginger / garlic / agave / tamari / sriracha / green onion / onion / bamboo shoots / jasmine rice,1879,1879,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],2025-04-22 11:00:00,True
8761697,Mongolian Soy Flank Steak,soy based flank steak / stir fried vegetables / ginger / garlic / agave / tamari / sriracha / green onion / onion / bamboo shoots / jasmine rice,1679,1679,,0,0,0,0,0,0,0,0,The Spice Market Dinner Specials,,[14967],[],,True
