itemid,name,description,price_base,price_display,cover_picture_url,calories,fat_g,protein_g,carb_g,fiber_g,sugar_g,cholesterol_mg,sodium_mg,section,section_schedule_name,section_scheduleids,item_scheduleids,manual_online_datetime,currently_available
6171226,Lemonade,Lemonade,0,365,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171222,Iced Coffee,Iced Coffee,0,455,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-02-26 12:00:00,True
6171227,Matcha Latte,Made from finely ground green tea leaves mixed with steamed milk,0,555,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-03-20 11:00:00,True
6171228,Mocha,Chocolate-flavoured warm beverage,0,555,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-12-06 12:00:00,True
6171225,Latte,,0,505,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-12-06 12:00:00,True
6171231,White Mocha,"A blend of espresso coffee, white chocolate, and milk",0,575,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-12-06 12:00:00,True
6171229,Churro Latte,cinnamon sugar latte that pairs perfectly with espresso,0,520,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6171230,Steamer,Hot milk based drink,0,375,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6317305,Maple Latte,,0,550,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-01-21 12:00:00,True
6317304,Lodon Fog,"London Fog Tea Latte is a delicious and comforting hot beverage made with Earl Grey tea, steamed milk, and a touch of vanilla syrup",0,525,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-13 11:00:00,True
8059169,Refresher,"-Strawberry Acai
-Mango Dragonfruit",0,665,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
7550520,Dark Chocolate Mocha,homemade chocolate sauce with espresso and cocoa powder mixed in the milk topped with whipped cream,0,600,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6171224,Italian Soda,Soft drink made from carbonated water and flavored syrup,0,385,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171218,Peach Chamomille Tea Fog,Guava syrup/lemonade/white tea/guava sparkling water,650,650,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-09 11:00:00,False
7103827,Lavender Latte,,0,580,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-11-16 12:00:00,True
6701029,Bronco Take Away Coffee - 96oz,"96oz of freshly brewed Starbuck. Served with creamer, sugar packets, 8oz cups. Note: 1 hour notice.",4500,4500,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8656406,Havana Cappuccino,cappuccino sweetened with condensed milk topped with a sprinkle of cinnamon,0,570,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-01-21 12:00:00,True
8656407,Peppermint White Mocha,,0,570,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-12-06 12:00:00,False
6993000,Lemonade Tea,Lemonade Tea,0,455,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-04-04 11:00:00,True
8763276,The Lexington,,0,625,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8763277,The Manila,,0,625,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8763278,The Tokyo,,0,625,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8339743,Blackberry London Fog,,0,580,,0,0,0,0,0,0,0,0,Drinks,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-13 11:00:00,True
6171205,Lox Bagel Sandwich,"Plain bagel, smoked Atlantic salmon, chive cream cheese, capers, and sliced cucumbers",1165,1165,,270,2,13,48,0,0,5,590,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-07 11:00:00,True
6171206,Chia Seed Pudding,"Chia seeds, oat milk, honey, fresh mixed berries",560,560,,140,4,4,24,8,13,0,40,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-14 11:00:00,True
6171208,Strawberry Yogurt Parfait,"Vanilla yogurt, honey oats granola, and strawberries.",725,725,,440,3,30,60,6,15,25,120,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-07 11:00:00,True
6171210,Hard Boiled Eggs (2ea),2 Hard Boiled Eggs,375,375,,130,8,11,1,0,0,32,125,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-13 11:00:00,False
8437742,Uncrustable - Grape,Grape Uncrustable,299,299,items/cover_item_4_4_2503_1726852343651.jpg,0,0,0,0,0,0,0,0,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-03-23 11:00:00,True
8437743,Uncrustable - Strawberry,Strawberry Uncrustable,299,299,items/cover_item_4_4_2503_1726852097827.jpg,0,0,0,0,0,0,0,0,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-03-23 11:00:00,True
8481425,Uncrustable - Chocolate Hazelnut,Chocolate Hazelnut Uncrustable,299,299,items/cover_item_4_4_2503_1726852432657.jpg,0,0,0,0,0,0,0,0,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-03-23 11:00:00,True
6171211,Overnight Oats,"Old fashioned rolled oats, organic Straus whole milk, honey, and fresh mixed berries",560,560,,290,6,10,51,8,9,5,35,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
6171204,Bacon Egg and Cheese Breakfast Sandwich,"Toasted English muffin, cage-free fried egg, American cheese, crisp bacon",675,675,,450,26,26,27,2,3,245,1260,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
6171207,Egg and Cheese Breakfast Sandwich,,580,580,,320,16,16,27,2,3,215,780,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
6171209,Ham Croissant Breakfast Sandwich,"Savory butter croissant, house-made rosemary glazed ham, cage-free fried egg and Swiss cheese",660,660,,340,20,25,15,0,3,210,880,Breakfast Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
8291815,Zesty Lemon & Candied Ginger,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-05-09 11:00:00,False
8291816,Mint Chocolate Chips Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-05-09 11:00:00,False
8291817,Espresso Kahlua Cannoli Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2024-05-09 11:00:00,False
8643791,Tiramisu Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8691736,Butterscotch Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8691737,Double Chocolate Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8691738,Oreo Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8691739,Purple Yam & Coconut Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8691919,Strawberry Pop Tart,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-02 11:00:00,False
8643790,Lotus Cookies Cannoli,,395,395,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8728642,Baileys Tres Leche Cake,,499,499,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8756975,Grasshopper Pie,,499,499,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8782367,Affogato,vanilla ice cream/lady finger cookie/ double shot espresso/ whip/ cocoa powder,595,595,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-14 11:00:00,False
8782368,Tiramisu Affogato,"~LOCAL BAKERY~
Voyager Coffee Craft Coffee-Bake Shop
Cinco De Mayo Special
Mexican Sweet Bread/Cookie-Churro Flavor",525,525,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
8728641,Pot of Gold Chocolate Cupcake,,399,399,,0,0,0,0,0,0,0,0,Cafe Dessert,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6171240,Bagel with Cream Cheese,Bagel with Cream Cheese,385,385,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171249,Donut,Donut,299,299,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171241,Bagel without Cream Cheese,Bagel without Cream Cheese,285,285,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171247,Cupcake,Cupcake,335,335,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6171254,Rice Krispies,Rice Krispie treats,255,255,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6171251,Ham and Cheese Croissant,Ham and Cheese Croissant,505,505,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
7750436,Pizzetta - Tomato Cheese,Tomato Cheese Pizzetta,599,599,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-05 11:00:00,False
6171252,Morning Bun,"Light, flaky, buttery bun made of croissant dough",445,445,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-04-28 11:00:00,True
7750437,Pizzetta - Zucchini Tomato,Zucchini Tomato Pizzetta,599,599,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-05 11:00:00,False
6171253,Muffin,Muffin,380,380,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171255,Scone,Scone,415,415,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-15 11:00:00,True
6171256,Sliced Bread,"Marble: rich chocolate batter swirled in a vanilla based bread, and pumpkin cream cheese swirl",460,460,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171239,Apple Fritter,Apple Fritter,335,335,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
6171242,Brownie,Brownie,360,360,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6171243,Butter Croissant,Butter Croissant,430,430,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
6171244,Chocolate Croissant,Chocolate Croissant,470,470,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-17 11:00:00,True
6171245,Cinnamon Twist Croissant,buttery croissant split and filled with a wild blueberry filling and a sweet crunchy streusel,445,445,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-20 11:00:00,True
6171246,Cookies,Cookies,299,299,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171248,Danish,Danish,460,460,,0,0,0,0,0,0,0,0,Pastries & Baked Goods,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-05-17 11:00:00,True
6171203,Whole Fruit,"Apple, Orange, or Banana",99,99,,0,0,0,0,0,0,0,0,Fruit & Fruit Cup,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-03-31 11:00:00,True
6171200,Extra PC Cream Cheese,Extra PC Cream Cheese,97,97,,0,0,0,0,0,0,0,0,Fruit & Fruit Cup,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,True
6171201,Fruit cup (12oz),"Honeydew, cantaloupe, pineapple, strawberries",555,555,,70,0,2,32,3,27,0,30,Fruit & Fruit Cup,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],2025-04-29 11:00:00,True
8773392,Soup,,504,504,,0,0,0,0,0,0,0,0,Fruit & Fruit Cup,DS23 Cafe Mission Bakery Lunch and Dinner MO,"[14823, 14894]",[],,False
6265556,Classic Chicken Caesar Salad,"Romaine hearts, Marys free-range diced chicken breast, grated parmesan, house-made seasoned croutons, and Caesar dressing",1165,1165,,440,28,23,20,4,5,55,1070,Lunch Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,[14894],[],2025-05-06 11:00:00,True
6265561,Strawberry Arugula Salad with Feta Cheese,"Wild arugula, fresh local strawberries, feta cheese, and citrus vinaigrette",1065,1065,,280,26,6,9,3,5,25,400,Lunch Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,[14894],[],2024-12-02 12:00:00,True
6265557,Grilled Portobello Mushroom Vegan Panini,"Focaccia bread, hummus spread, balsamic grilled Portobello mushroom, and grilled vegetables (zucchini, bell peppers, squash)",960,960,,230,11,7,28,4,4,0,240,Lunch Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,[14894],[],2025-04-29 11:00:00,True
6265558,Ciabatta Caprese Sandwich,"Ciabatta bread, heirloom tomatoes, house-made basil sauce, and balsamic drizzle",960,960,,400,19,14,44,2,6,20,640,Lunch Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,[14894],[],2025-05-12 11:00:00,True
6265560,Roast Beef Panini,"Focaccia bread, horseradish aioli, house-roasted tri-tip, white cheddar, pickled onions",1165,1165,,480,19,32,42,2,4,80,780,Lunch Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,[14894],[],2025-04-29 11:00:00,True
6265562,Tuscan Roast Turkey Sandwich,"Ciabatta, thinly sliced turkey, crispy bacon, roasted peppers with herbs, olive oil, paprika, basil, red pepper flakes, sundried tomato spread, and Provolone cheese.",1165,1165,,410,18,31,33,4,2,65,1020,Lunch Grab & Go,DS23 Cafe Mission Bakery Lunch and Dinner MO,[14894],[],,True
