restaurant,section,itemid,name,description,price_base_c,price_disp_c,calories,fat_g,protein_g,carb_g,fiber_g,sugar_g,cholesterol_mg,sodium_mg,is_hidden,manual_online_datetime,currently_available
mobileorderprodapi.transactcampus.com,Drinks,6204181,Cappuccino,Classic espresso-style drink with a smooth and well-rounded flavor,0,525,130,0,0,0,0,10,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204185,Espresso,Concentrated drink made with specially roasted coffee beans,0,335,5,0,0,0,0,0,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204190,Iced Coffee,Iced Coffee,0,455,5,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Drinks,6204186,Peach Chamomille Tea Fog,"Apples, orange, cinnamon, cloves, nutmeg and brown sugar",650,650,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Drinks,6204183,Chai Latte,Freshly brewed black tea warming spices a hint of sweetness and extra frothy milk,0,525,270,0,0,0,0,21,0,0,False,2025-01-31 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204188,Hot Coffee,Hot Coffee,0,355,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6204180,Americano,Classic espresso-style drink with a smooth and well-rounded flavor,0,425,0,0,0,15,0,0,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204191,Iced Tea,Iced Tea,0,405,0,0,0,0,0,0,0,0,False,2024-06-10 11:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204197,Churro Latte,Cold brew infused with nitrogen gas,0,520,0,0,0,0,0,0,0,0,True,2024-11-12 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204194,Lemonade,Lemonade,0,365,130,0,0,0,0,27,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6204192,Italian Soda,Soft drink made from carbonated water and flavored syrup,0,385,180,0,0,0,0,33,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6204198,Steamer,Steamed milk,0,375,220,0,0,0,0,19,30,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6204184,Cold Brew,Made by steeping coffee in water for an extended period of time at a cold temperature,0,505,15,0,0,0,0,0,0,0,False,2025-05-03 11:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204193,Latte,Coffee made with espresso and hot steamed milk,0,505,180,0,0,0,0,17,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204182,Caramel Macchiato,"Latte-style beverage served hot or iced made with milk, vanilla syrup, and topped with espresso and caramel",0,555,0,0,0,200,0,32,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204196,Mocha,Chocolate-flavoured warm beverage,0,555,250,0,0,0,0,34,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204189,Hot Tea,Hot Tea,0,355,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6204195,Matcha Latte,Beverage made from finely ground green tea leaves mixed with steamed milk,0,555,220,0,0,0,0,25,20,0,False,2025-03-11 11:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,7550524,Dark Chocolate Mocha,"A warm, comforting coffee drink loaded with cinnamon and hints of brown sugar",0,600,0,0,0,0,0,0,0,0,True,2024-11-12 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,6204199,White Mocha,"A blend of espresso coffee, white chocolate, and milk",0,575,360,0,0,0,0,60,0,0,False,2024-03-02 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,8656408,Havana Cappuccino,cappuccino sweetened with condensed milk topped with a sprinkle of cinnamon,0,570,0,0,0,0,0,0,0,0,False,2024-11-12 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,8656409,Peppermint White Mocha,,0,570,0,0,0,0,0,0,0,0,True,2024-11-12 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,8763279,The Lexington,,0,625,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,8763280,The Manila,,0,625,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,8763281,The Tokyo,,0,625,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6317302,Lodon Fog,,0,525,0,180,0,0,0,29,0,0,True,,True
mobileorderprodapi.transactcampus.com,Drinks,6204187,Hot Chocolate,Hot Chocolate,0,395,0,0,0,370,0,41,0,0,False,,True
mobileorderprodapi.transactcampus.com,Drinks,6317303,Maple Latte,Lavender Cream Matcha,0,550,0,0,0,0,0,0,0,0,True,2025-01-31 12:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,8069250,Refresher,Refresher,0,665,140,0,0,0,0,21,0,0,True,,True
mobileorderprodapi.transactcampus.com,Drinks,8339745,Blackberry London Fog,,0,580,0,0,0,0,0,0,0,0,False,2025-04-08 11:00:00,True
mobileorderprodapi.transactcampus.com,Drinks,7103828,Lavender Latte,,0,580,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Drinks,6706199,Bronco Take Away Coffee - 96oz,Bronco Take Away Coffee - 96oz,4500,4500,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Drinks,6993002,Lemonade Tea,Lemonade Tea,0,505,90,0,0,0,0,33,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204201,Bagel with Cream Cheese,Bagel with Cream Cheese,385,385,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204214,Muffin,Muffin,380,380,0,0,0,0,0,0,0,0,False,2025-05-07 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204210,Donut,Donut,299,299,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204202,Bagel without Cream Cheese,Bagel without Cream Cheese,285,285,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204217,Sliced Bread,Toast,460,460,0,0,0,0,0,0,0,0,False,2025-04-18 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204208,Cupcake,Cupcake,335,335,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204215,Rice Krispies,Rice Krispy Treat,255,255,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,7750440,Pizzetta - Tomato Cheese,Pizzetta - Tomato Cheese,599,599,0,0,0,0,0,0,0,0,False,2025-04-29 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,7750441,Pizzetta - Zucchini Tomato,Pizzetta - Zucchini Tomato,599,599,0,0,0,0,0,0,0,0,False,2025-04-29 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204207,Cookies,Cookies,299,299,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204209,Danish,Danish,460,460,0,0,0,0,0,0,0,0,False,2025-03-17 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204212,Ham and Cheese Croissant,Ham and Cheese Croissant,505,505,0,0,0,0,0,0,0,0,False,2025-05-09 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204213,Morning Bun,"Light, flaky, buttery bun made of croissant dough",445,445,0,0,0,0,0,0,0,0,False,2025-03-20 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204216,Scone,Scone,415,415,0,0,0,0,0,0,0,0,False,2025-04-18 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204204,Butter Croissant,Butter Croissant,430,430,0,0,0,0,0,0,0,0,False,2025-05-09 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204205,Chocolate Croissant,Chocolate Croissant,470,470,0,0,0,0,0,0,0,0,False,2025-05-09 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204206,Cinnamon Twist Croissant,buttery croissant split and filled with a wild blueberry filling and a sweet crunchy streusel,445,445,0,0,0,0,0,0,0,0,False,2025-05-09 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204200,Apple Fritter,"Deep fried donut filled with apples, and cinnamon and drizzled with glaze",335,335,0,0,0,0,0,0,0,0,False,2025-05-01 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6204203,Brownie,Brownie,360,360,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8291818,Zesty Lemon & Candied Ginger,"~LOCAL BAKERY~
Voyager Coffee Craft Coffee-Bake Shop
Cinco De Mayo Special
Mexican Sweet Bread/Cookie-Churro Flavor",525,525,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8291819,Mint Chocolate Chips Cannoli,Daily Dessert,395,395,0,0,0,0,0,0,0,0,True,2024-06-06 11:00:00,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8291820,Espresso Kahlua Cannoli Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8643881,Lotus Cookies Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8643882,Tiramisu Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691740,Butterscotch Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691741,Double Chocolate Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691742,Oreo Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691743,Purple Yam & Coconut Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691920,Strawberry Pop Tart,,395,395,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8728643,Pot of Gold Chocolate Cupcake,,399,399,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8728644,Baileys Tres Leche Cake,,499,499,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8756977,Grasshopper Pie,,499,499,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204173,Lox Bagel Sandwich,"plain bagel, smoked Atlantic salmon, chive cream cheese, capers, and sliced cucumbers.",1165,1165,270,2,13,48,0,4,5,590,False,2025-03-17 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204174,Chia Seed Pudding,"Chia seeds, oat milk, honey, fresh mixed berries",560,560,140,4,4,24,8,13,0,40,False,2025-04-24 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204176,Strawberry Yogurt Parfait,"Vanilla yogurt, honey oat granola, honey and fresh berries",725,725,440,3,30,60,6,15,25,120,False,2024-11-04 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204178,Hard Boiled Eggs (2ea),2 Hard Boiled Eggs,375,375,130,8,11,1,0,0,32,125,True,2024-11-04 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204179,Overnight Oats,"Old-fashioned rolled oats, organic Straus whole milk, honey, and fresh mixed berries",560,560,290,6,10,51,8,9,5,35,False,2025-04-24 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,8438172,Uncrustable - Grape,,299,299,0,0,0,0,0,0,0,0,False,2024-11-04 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,8438173,Uncrustable - Strawberry,,299,299,0,0,0,0,0,0,0,0,False,2024-11-04 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,8484459,Uncrustable - Chocolate Hazelnut,,299,299,0,0,0,0,0,0,0,0,False,2024-11-04 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204172,Bacon Egg and Cheese Breakfast Sandwich,"Toasted English muffin, cage-free fried egg, American cheese, crisp bacon",675,675,450,26,26,27,2,3,245,1260,False,2025-01-28 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204175,Egg and Cheese Breakfast Sandwich,"Toasted English muffin, cage-free fried egg, American cheese",580,580,320,16,16,27,2,3,215,780,False,2024-12-06 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast Grab n Go,6204177,Ham Croissant Breakfast Sandwich,"Savory butter croissant, house-made rosemary glazed ham, cage-free fried egg and Swiss cheese",660,660,340,20,25,15,0,3,210,880,False,2025-02-10 12:00:00,True
mobileorderprodapi.transactcampus.com,Lunch Grab n Go,6204219,Classic Chicken Caesar Salad,"Romaine hearts, Marys free-range diced chicken breast, grated parmesan, house-made seasoned croutons, and Caesar dressing",1165,1165,440,28,23,20,4,5,55,1070,False,2024-12-06 12:00:00,True
mobileorderprodapi.transactcampus.com,Lunch Grab n Go,6204224,Strawberry Arugula Salad with Feta Cheese,"Wild arugula, fresh local strawberries, feta cheese, and citrus vinaigrette",1065,1065,280,26,6,9,3,5,25,400,False,2024-12-06 12:00:00,True
mobileorderprodapi.transactcampus.com,Lunch Grab n Go,6204220,Grilled Portobello Mushroom Vegan Panini,"Focaccia bread, hummus spread, balsamic grilled Portobello mushroom, and grilled vegetables (zucchini, bell peppers, squash)",960,960,230,11,7,28,4,4,0,240,True,2025-01-28 12:00:00,True
mobileorderprodapi.transactcampus.com,Lunch Grab n Go,6204221,Ciabatta Caprese Sandwich,"Ciabatta bread, heirloom tomatoes, house-made basil sauce, and balsamic drizzle",960,960,400,19,14,44,2,6,20,640,False,2025-01-28 12:00:00,True
mobileorderprodapi.transactcampus.com,Lunch Grab n Go,6204223,Roast Beef Panini,"Focaccia bread, horseradish aioli, house-roasted tri-tip, white cheddar, and pickled onions",1165,1165,480,19,32,42,2,4,80,780,False,2025-04-29 11:00:00,True
mobileorderprodapi.transactcampus.com,Lunch Grab n Go,6204225,Tuscan Roast Turkey Sandwich,"Ciabatta, thinly sliced turkey, crispy bacon, roasted peppers with herbs, olive oil, paprika, basil, red pepper flakes, sundried tomato spread, and Provolone cheese.",1165,1165,410,18,31,33,4,2,65,1020,False,2025-04-29 11:00:00,True
mobileorderprodapi.transactcampus.com,Fruit and Fruit Cup,6204169,Extra PC Cream Cheese,Extra PC Cream Cheese,97,97,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Fruit and Fruit Cup,6204170,Fruit cup (12oz),Fruit cup,555,555,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Fruit and Fruit Cup,8773393,Soup,,504,504,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Fruit and Fruit Cup,6204171,Whole Fruit,"Apple, Orange, or Banana",99,99,0,0,0,0,0,0,0,0,False,2024-02-09 12:00:00,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200633,Espresso,A concentrated drink made with specially roasted coffee beans,0,335,5,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200631,Chai Latte,Freshly brewed black tea warming spices a hint of sweetness and extra frothy milk,0,525,270,0,0,0,0,21,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200629,Cappuccino,Espresso-based coffee drink that is traditionally prepared with steamed milk foam,0,525,130,0,0,0,0,10,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200636,Hot Coffee,Hot Coffee,0,355,5,0,0,0,2,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200638,Iced Coffee,Iced Coffee,0,455,5,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200628,Americano,Classic espresso-style drink with a smooth and well-rounded flavor,0,425,15,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200642,Lemonade,Lemonade,0,365,130,0,0,0,0,27,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200639,Iced Tea,Iced Tea,0,405,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200645,Churro Latte,Cold brew infused with nitrogen gas,0,520,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200640,Italian Soda,Soft drink made from carbonated water and flavored syrup,0,385,180,0,0,0,0,33,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200641,Latte,Coffee made with espresso and hot steamed milk,0,505,180,0,0,0,0,17,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200644,Mocha,Chocolate-flavoured warm beverage,0,555,250,0,0,0,0,34,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200632,Cold Brew,Made by steeping coffee in water for an extended period of time at a cold temperature,0,505,5,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200635,Hot Chocolate,Hot Chocolate,0,395,370,0,0,0,0,41,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200646,Steamer,Hot milk based drink,0,375,260,0,0,0,0,19,30,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200643,Matcha Latte,Beverage made from finely ground green tea leaves mixed with steamed milk,0,555,220,0,0,0,0,25,14,0,False,2024-10-08 11:00:00,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200647,White Mocha,"A blend of espresso coffee, white chocolate, and milk",0,575,360,0,0,0,0,58,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6317296,Maple Latte,,0,550,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200634,Peach Chamomille Tea Fog,"Apples, orange, cinnamon, cloves, nutmeg and brown sugar",650,650,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,7550501,Dark Chocolate Mocha,"A warm, comforting coffee drink loaded with cinnamon and hints of brown sugar",0,600,0,0,0,0,0,0,0,0,True,2025-03-18 11:00:00,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8656404,Havana Cappuccino,cappuccino sweetened with condensed milk topped with a sprinkle of cinnamon,0,570,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8656405,Peppermint White Mocha,,0,570,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,7103825,Lavender Latte,,0,580,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8763273,The Lexington,,0,625,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200630,Caramel Macchiato,"Latte-style beverage served hot or iced made with milk, vanilla syrup, and topped with espresso and caramel",0,555,200,0,0,0,0,32,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8763274,The Manila,,0,625,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8763275,The Tokyo,,0,625,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8069212,Refresher,,0,665,100,0,0,0,0,21,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6706139,Bronco Take Away Coffee - 96oz,,4500,4500,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6317295,Lodon Fog,1 shot of espresso with Monin Praline syrup and steamed milk,0,525,180,0,0,0,0,29,13,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,8339741,Blackberry London Fog,,0,580,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6200637,Hot Tea,Hot Tea,0,355,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Cafe Drinks,6992984,Lemonade Tea,,0,505,90,0,0,0,0,33,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200649,Bagel with Cream Cheese,Bagel with Cream Cheese,385,385,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200650,Bagel without Cream Cheese,Bagel without Cream Cheese,285,285,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200662,Muffin,Muffin,380,380,0,0,0,0,0,0,0,0,False,2025-05-13 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200658,Donut,Donut,299,299,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200656,Cupcake,Cupcake,335,335,0,0,0,0,0,0,0,0,True,2024-01-25 12:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200663,Rice Krispies,Rice Krispies,255,255,0,0,0,0,0,0,0,0,True,2024-01-25 12:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,7750434,Pizzetta - Tomato Cheese,Pizzetta - Tomato Cheese,599,599,0,0,0,0,0,0,0,0,False,2025-05-06 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200665,Sliced Bread,Sliced Bread,460,460,0,0,0,0,0,0,0,0,False,2025-05-06 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,7750435,Pizzetta - Zucchini Tomato,Pizzetta - Zucchini Tomato,599,599,0,0,0,0,0,0,0,0,False,2025-05-06 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200655,Cookies,Cookies,299,299,0,0,0,0,0,0,0,0,False,2025-03-13 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200660,Ham and Cheese Croissant,Ham and Cheese Croissant,505,505,0,0,0,0,0,0,0,0,False,2025-05-15 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200661,Morning Bun,"Light, flaky, buttery bun made of croissant dough",445,445,0,0,0,0,0,0,0,0,True,2025-04-18 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200664,Scone,Scone,415,415,0,0,0,0,0,0,0,0,False,2025-04-16 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200651,Brownie,Brownie,360,360,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200652,Butter Croissant,Butter Croissant,430,430,0,0,0,0,0,0,0,0,False,2025-05-13 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200654,Cinnamon Twist Croissant,buttery croissant split and filled with a wild blueberry filling and a sweet crunchy streusel,445,445,0,0,0,0,0,0,0,0,False,2025-04-18 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200657,Danish,Danish,460,460,0,0,0,0,0,0,0,0,False,2025-02-22 12:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200653,Chocolate Croissant,Chocolate Croissant,470,470,0,0,0,0,0,0,0,0,False,2025-05-13 11:00:00,True
mobileorderprodapi.transactcampus.com,Pastries and Baked Goods,6200648,Apple Fritter,"Deep-fried donut filled with apples, and cinnamon and drizzled with glaze",335,335,0,0,0,0,0,0,0,0,False,2025-04-18 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200620,Lox Bagel Sandwich,"plain bagel, smoked Atlantic salmon, chive cream cheese, capers, and sliced cucumbers.",1165,1165,270,2,13,48,0,4,5,590,True,2025-04-05 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200621,Chia Seed Pudding,"Chia seeds, oat milk, honey, and fresh mixed berries",560,560,140,4,4,24,8,13,0,40,False,,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200624,Strawberry Yogurt Parfait,"Vanilla yogurt, honey oat granola, honey and strawberries",725,725,440,3,30,60,6,15,25,120,False,2024-10-29 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200626,Hard Boiled Eggs (2ea),2 Hard Boiled Eggs,375,375,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200627,Overnight Oats,"Old-fashioned rolled oats, organic Straus whole milk, honey, and fresh mixed berries",560,560,290,6,10,51,8,9,5,35,False,2025-05-15 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,8438152,Uncrustable - Grape,Grape Uncrustable,299,299,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,8438153,Uncrustable - Strawberry,Strawberry Uncrustable,299,299,0,0,0,0,0,0,0,0,False,,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,8484441,Uncrustable - Chocolate Hazelnut,Chocolate Hazelnut Uncrustable,299,299,0,0,0,0,0,0,0,0,False,2025-05-01 11:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200622,Egg and Cheese Breakfast Sandwich,"Toasted English muffin, cage-free fried egg, and American cheese",580,580,320,16,16,27,2,3,215,780,False,2025-02-07 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200625,Ham Croissant Breakfast Sandwich,"Savory butter croissant, house-made rosemary glazed ham, cage-free fried egg and Swiss cheese",660,660,340,20,25,15,0,3,210,880,False,2025-01-28 12:00:00,True
mobileorderprodapi.transactcampus.com,Breakfast GNG,6200619,Bacon Egg and Cheese Breakfast Sandwich,"Toasted English muffin, cage-free fried egg, American cheese, and crisp bacon",675,675,450,26,26,27,2,3,245,1260,False,2024-09-28 11:00:00,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8300297,Zesty Lemon & Candied Ginger,"~LOCAL BAKERY~
Voyager Coffee Craft Coffee-Bake Shop
Cinco De Mayo Special
Mexican Sweet Bread/Cookie-Churro Flavor",525,525,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8300298,Mint Chocolate Chips Cannoli,,395,395,0,0,0,0,0,0,0,0,True,2024-05-07 11:00:00,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8300299,Espresso Kahlua Cannoli Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8643879,Lotus Cookies Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8643880,Tiramisu Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691732,Butterscotch Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691733,Double Chocolate Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691734,Oreo Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
mobileorderprodapi.transactcampus.com,Cafe Dessert,8691735,Purple Yam & Coconut Cannoli,,395,395,0,0,0,0,0,0,0,0,True,,True
